,file_name,transcription,mms_model_transcription
870,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16852_707.0200_1.0600.wav,就是你,就是你
871,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16854_708.5800_3.3600.wav,you can not wear your呃clothes,you can know where youre<unk> close
872,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16871_730.8000_0.9600.wav,就觉得很奇怪,就起吧
873,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16877_738.8200_0.7400.wav,真的吗,真对
874,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16893_757.4200_1.3000.wav,那你觉得,那你觉得
875,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16895_759.1000_1.6000.wav,全球服务不会让,穿校服会不会让
876,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16897_761.3800_3.8400.wav,学生没有那种就是self awareness,学生没有人的种就是salfwenes
877,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16899_765.9600_3.3700.wav,i i mean you can not choose uh,<unk> men you cannot cose
878,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16901_769.5000_3.3200.wav,your favourite clothes to wear you have to wear,your favory close to wal you have to wal
879,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16919_790.4600_1.1600.wav,so you can you,s yo kat u
880,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16921_791.8000_2.7600.wav,you don't need to wear uniforms every day,you don't need to wail uniforms everyday
881,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16923_795.8700_0.3400.wav,or,<unk>
882,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16941_816.1400_0.7000.wav,嗯,<unk>
883,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16947_821.2000_3.2000.wav,我说的除了归属感之外还有就是呃,我书的初规触个实外还有就是<unk>
884,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16949_824.6600_3.2200.wav,自我意识嘛因为这个从,自我意识吧因为如果从
885,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16951_827.9000_4.4000.wav,初中从小学我不知道你们是初中跟小学有没有uniforms,初中从小学我不知道道你们是初中为小学没unifons
886,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16955_833.2400_1.7800.wav,对呀那如果从小学的时,作样那如果从小学
887,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16957_835.0400_1.2200.wav,开始就你,开始就那
888,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16959_836.6200_5.5400.wav,不能去decide呃你喜今天想要穿什么衣服明天想要每天都穿一样的,不能去desipee<unk>你今天小穿什么衣会明天小算什么衣服美天都穿样
889,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16961_842.7800_1.3600.wav,对啊那会,对呀那会
890,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16963_844.2400_1.8400.wav,我觉得不能凸显,我觉得不能突选
891,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16965_846.3800_2.6600.wav,个人的personalities还有那个,个人的personalitys还有那个
892,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16967_849.7600_1.0800.wav,所以就会,对以就会
893,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16969_851.3200_3.5200.wav,某种程度上来说会让会消磨,萌种成度上来说会让会消魔
894,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16971_855.0800_1.4600.wav,每个人的一个,每个人的一个
895,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16975_857.1200_1.2400.wav,个性对,个行对
896,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16981_862.3990_0.9600.wav,没有想那么多,那
897,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16987_868.1400_0.7800.wav,抗议,<unk>
898,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16993_872.6760_0.5100.wav,嗯,<unk>
899,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L16997_876.3450_0.4000.wav,对呀,对
900,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17005_881.4570_0.4200.wav,嗯,<unk>
901,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17009_883.3000_2.1300.wav,didn't work,对得
902,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17017_896.8800_0.9800.wav,那你们,那你们
903,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17019_898.5400_1.0000.wav,嗯,<unk>
904,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17021_900.0200_4.8200.wav,就是你是在大学的时候哪一个阶段才萌生,就是你是在大学时候哪一个接段台萌生
905,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17023_905.1000_0.7600.wav,到,对
906,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17025_906.5200_4.3400.wav,就是之后打算读研并且是到国外去读研的这种想法,就是之后打上读研并且是到国啊读研的种想了
907,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17027_911.2400_4.3600.wav,一直都有还是说到了大四的时候才突然有这种想法,因直都用还是说候造了的大s的时候才重然又这个想
908,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17033_920.4960_0.3500.wav,嗯,<unk>
909,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17039_923.1960_0.4500.wav,嗯,<unk>
910,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17049_932.1950_0.4600.wav,嗯,<unk>
911,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17055_936.2430_0.5400.wav,嗯,
912,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17059_939.2300_0.6900.wav,是不是,去死
913,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17063_942.2600_1.9600.wav,呃我是,<unk>我是
914,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17065_944.4400_4.8000.wav,其实我也是差不多大二就有这种想法但是当时一直没想清楚自己为什么要出国,其实我差不多大二就这个想方正是当时一直么想清数自一为什么要处股
915,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17067_949.8200_1.7600.wav,然后一直在考虑budget的问题,然会子在考那八j的问题
916,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17069_951.9400_2.8000.wav,然后考虑要去哪个国家的问题,然考虑要去哪个国家的问题
917,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17071_955.0200_3.9200.wav,不过后来就是focus在先把G P A提高吗,不过后来就是focs在先把之p体g嘛
918,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17073_959.4600_2.0000.wav,因为G P A不是一个硬性条件吗,因为去p不是一个印行了件
919,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17077_962.2000_3.3400.wav,那我们每天就每每次期末都先刷G P A,然哪c就每次期目都现说去<unk>
920,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17079_965.6600_3.8400.wav,其实我那时候非常的urgent就是我到了,其实我的时候非常的额gt就是我道了
921,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17081_969.9800_7.9400.wav,大四上学期好像是反正好像是六月份的时候才开始准备IELTS,大四上学其好像是还真团是六rfon的时候才开准b<unk>
922,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17083_979.2400_5.2800.wav,然后准备了一个月考完之后又用了一个月准备G math,然后总备了一个月考完之后又用了一个月准备<unk>mt
923,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17085_985.5600_1.7500.wav,所以就时间还蛮紧的那你,所以就实间还蛮境
924,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17087_988.9000_0.8020.wav,那你,那你
925,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17091_992.6000_3.0800.wav,但是我第一次考的非常的差非常差,但是我第次考的非常的差非常的差
926,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17095_998.4700_0.7900.wav,一个月,gv
927,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17097_999.5600_4.6600.wav,考研都是一个月因为我没有时间所以有点破罐破摔,<unk>本都是一个月因为我没有时间所有点p管p出
928,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17101_1006.8200_2.1600.wav,嗯怎么看出来,怎的感出的
929,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17103_1009.5700_1.3100.wav,诶呀跳过这个问题,没要跳过的问题
930,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17105_1011.4600_6.2200.wav,嗯你觉得那你为什么会呃你就是觉得国外更open minded然后有更多,<unk>你觉得那你为什么会<unk>就是觉得国外更opmd然后有更多
931,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17109_1022.1000_1.5700.wav,嗯也是时间问题,<unk>也是时间问题
932,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17115_1027.8800_0.5000.wav,嗯,<unk>
933,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17117_1029.5200_1.9000.wav,那to be honest你觉得,然 to be oonest 你觉的
934,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17119_1031.8600_5.1800.wav,本科的教育你觉得怎么样就是你之前的本科学校的那个,本科的教运你觉怎么样就是你之前的本科学校的那个
935,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17123_1042.6400_0.7200.wav,嗯,<unk>
936,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17133_1058.0550_0.3900.wav,嗯,
937,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17137_1064.2300_4.3100.wav,嗯这边的schedule每天都排的很满然后很紧,就边dscad是每天度排的很慢然后很近
938,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17143_1076.6500_3.8500.wav,是吗你是觉得这边的我是说这边Hong Kong的schedule很紧,是你是觉得这边的我是说这边荒控的盖着很题
939,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17147_1084.2800_3.2000.wav,但是你们不觉得平时也有很多due要赶吗,但是你们你不觉得平时也又很多d要感嘛
940,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17151_1093.6800_0.5200.wav,嗯,<unk>
941,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17155_1098.1000_3.0800.wav,为啥我觉得很赶我觉得每天都有很多事情要做,我少我觉得很感我觉得m天都的很多是经要作
942,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17159_1105.3300_0.6900.wav,没有,没有
943,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17161_1106.2400_2.7300.wav,一直都很一直都很赶因为我刚,直都很你直都很感因为我高
944,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17165_1114.0400_5.0600.wav,对business那边social活动多一点就有很多活动要参加,对desnus的变搜时的活等都一点就会很都获通要参假
945,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17167_1119.7200_0.9800.wav,可是,可是
946,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17171_1122.5950_0.3000.wav,嗯,<unk>
947,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17177_1129.5800_6.8000.wav,就是会有很多呃比如说跟alumnus聚会啊一起吃饭然后用就是,就是会有很多<unk>比如说跟能nominnise去会爱起之范然后要们就
948,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17181_1138.0600_2.9800.wav,跟往届的一些学长学姐一起吃饭,跟网介的一些学上学减奇吃范
949,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17185_1142.2600_8.9000.wav,嗯那种活动或者是你去参加lunch talk就会请一些比如说fin tech有你感兴趣的一些fin tech然后又是ai呀,我友的种活动或者是女参加lonctok就会情一些如如说fintc用你感兴去fitc然后或者是<unk>呀
950,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17187_1151.5200_11.1200.wav,然后或者是做呃电电信反正也差不多也是电子通讯领域的一些人会来在中午午餐时间,然后或者是做<unk>电电反正也差不多是电子同训领域的一些人会班在中入五参时间
951,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17189_1162.7800_5.6400.wav,回到我们的那个 [UNK] lecture room那边去做一个talk,会到们的那个d是dectr的别去做为一个tok
952,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17191_1168.6200_2.0000.wav,然后学校会给一些,然后学校会给一些
953,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17193_1170.8200_8.4400.wav,sandwiches或者是其他东西分给我们吃然后我们就边吃边听他分享share他的一些他们公司的一些东西,三我去s我者是其他东西分友们吃然们变池边<unk>他分想所要它的一些他们公司的一些东p
954,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17197_1183.8200_2.0000.wav,没有要求那种场合,没有要球那场而些
955,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17199_1186.1200_6.4600.wav,对因为就是很经常就是我们早上上面有个lecture刚上完然后中午去听一个lunch talk,对因为就是很经传就数们早上上我有一个lak是方上玩然后中午去天一个样知头
956,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17201_1192.6000_0.8400.wav,下午又有一个,小有有
957,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17203_1193.5200_5.5200.wav,是所以那种情况下反正也没有时间换衣服,是所种情况下完真也没有时间话一服
958,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17206_1199.3400_2.6400.wav,所以他们一下课的时候十二点半下课你就要去听,喜本[一下课时点蛮下c就去<unk>
959,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17210_1206.7100_0.3300.wav,嗯,
960,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17214_1208.5600_3.7600.wav,哦那是诶你们刚开学不会拍那个portrait吗,我们那是也你们刚开学不会<unk>那个portrad吗
961,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17216_1212.3600_0.9800.wav,就是要穿,就是要穿
962,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17220_1215.3200_4.5800.wav,没有吗那可能business school有的就会让我们穿,没有吗那可能bedinsgy就会让们穿
963,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17222_1220.1400_3.2100.wav,正装或者拍portrait拍个人的还有几,正撞的后就pp确拍个人的还有机
964,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17226_1224.3430_0.5900.wav,嗯,<unk>
965,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17228_1225.4600_6.9800.wav,然后平时因为因为我们是这样的就是刚刚入学的时候就会有很多,然后平时因为因为我们是这我们就是刚刚入学的时就会有很多
966,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17230_1232.7000_1.7400.wav,interview或是一些,int比会是一些
967,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17232_1234.7200_2.8900.wav,呃work shop学校应该也有统一的的work shop,<unk>wok手o学校应个y有同意的ws
968,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses3_spk17_L17236_1238.1300_10.8900.wav,那种关于呃着装啊还有关于那些关于interview skills的东西所以you need to have um to dress formal,那种关于<unk>做装啊还有关于那些interview skers 的东西所owa you need to have to asdress formo
